model,qa_id,task,status,category,historical_correct,reference_only_revision_rescored,differences,source,raw_sha256
MiniCPM-V 2.6,QA0283,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,505a222a5214fb04839584657ee06838ed9913b7c501c428e9354fa72163d578
MiniCPM-V 2.6,QA0284,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,79598c0c506abacc14b501b8c15e4ddc91ef0e5f6b4fa6a5f58ed9962fba798c
MiniCPM-V 2.6,QA0285,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,b56b0b2014cdd313d77c401af475c0746b2ef4893837c291a6d3469fe767190f
MiniCPM-V 2.6,QA0286,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,f2b30ae8a2a12c34c9ef3b178f216734a926909b77174c4838575a1e2484b372
MiniCPM-V 2.6,QA0287,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,aa34af96d9738c298b67a6e3091c12584647c0b1446f28bbe3a63a167725b0ae
MiniCPM-V 2.6,QA0288,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,01a36d1760a658f396acc65adbc8c9869deb62123b0b3e7659ffa92ce424fba3
MiniCPM-V 2.6,QA1033,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,b8f0b7c21be7d030b3b932646117f309a9859ed8280431f3b68b15c5dafd0f30
MiniCPM-V 2.6,QA1034,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,21410c0a3c490160e2826687e4efb2b11dc0a2a291b74066a5607a9b6e5972c0
MiniCPM-V 2.6,QA0289,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,508a9d2843f494f9b6140e6d49e3df1435ec89293b430d9c4e68dbbe9e107eee
MiniCPM-V 2.6,QA0290,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,e9898b25c093aed19200487e5fd8da549cfceb75d9c67a0c6504c7dad35bb9ae
MiniCPM-V 2.6,QA0291,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,513add6a24f98d4b4123fc58667f09089a9b3ec142acb9454ba2b2e7d2bc8efb
MiniCPM-V 2.6,QA0038,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,1e23a946b76679d9ab0d3c77efcf6d95d1dde420bd12c66b1a60061ad7e4305a
MiniCPM-V 2.6,QA0039,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,c481b1bb6b777d406a91dd52ce03956da8bb605f46f0e841935808a373acf97e
MiniCPM-V 2.6,QA0040,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,cf93f308b0547a87c84759b2596045f65c9feb7c6e21a2761300e71159e0dcf2
MiniCPM-V 2.6,QA0292,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,7a355e7eeebcd92683cc0520bf2c2b7819e2c1d0cbf21ec9267282717ab691bb
MiniCPM-V 2.6,QA0293,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,08e8811f316e3e22a59d08b1aecf695f1055b86cc21a5400e7bed2a55309a2a3
MiniCPM-V 2.6,QA1035,Unanswerable,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,14ddf99377abae10f35b4c95cebda50c1dbe7e0e2c6a0fe28b4b3ad4ce7f0c13
MiniCPM-V 2.6,QA0294,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2ac7f731a6d716e846cd402cf8f09106e4ebbbc80dd6f61b3115ae35f9cf131b
MiniCPM-V 2.6,QA0295,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,f1613d5513ed0a84299fb3156483b782391493906d109b8ac14daf62d84798e5
MiniCPM-V 2.6,QA0296,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,8876a443eb4f2fab38cb21aad2de8feddadf2368fc6f3832a9aede8f650ae941
MiniCPM-V 2.6,QA1036,Unanswerable,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,3fd85f0aa2825c485c24638ea222e9545c5a56ff44d23295a7571e2807df71cd
MiniCPM-V 2.6,QA0297,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,7c6428a72d62cfffa15b444f8a6912d9147469af18e6e4548e67ddefc4573519
MiniCPM-V 2.6,QA0298,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,41fcc45b49c31aee346d85a0c206195e1caccda5019d166f787c03ffb4e46f24
MiniCPM-V 2.6,QA0299,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,61d0d4576e259a51bf4477d94b00a132a3ec87622119d5119857f22211175ed8
MiniCPM-V 2.6,QA0300,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,9f5d426df4f518c0204b6f539111044d23d93cd3c26a7ca243ee417341423557
MiniCPM-V 2.6,QA0301,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2a8f79d28fb3b13ebde76b4afd97193c70ed409c7b2fbdc5617ce97325d9fc19
MiniCPM-V 2.6,QA0302,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,a1a077531050ae2c519d1ad92f79615b64ce9be93a44155429e400c49b45acdc
MiniCPM-V 2.6,QA1037,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,3bd32aa40d07b6c2b55a1a0294ce2278e193ba1a09a39d24a0fb8d293cf6f179
MiniCPM-V 2.6,QA1038,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,988f8f90379036df994bcf34a327af59a1ce0ae9d06a2cf2453f9dba3c369c48
MiniCPM-V 2.6,QA0303,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,f873b751cce95267a5a47eafac831e528d9e6d204e103f0cc9191d260cdbb17d
MiniCPM-V 2.6,QA0304,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,20025ad751b5fa9ee962777f35a0e512220f5b30da29a3500d6a39c16bb28112
MiniCPM-V 2.6,QA0305,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,63b3ecde683d559b944eb0ef91bcf9cbe8261212bcbfe460bee81d2ffb402f67
MiniCPM-V 2.6,QA0306,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,0360b69ed4193e7ecfb2e4eaf0a0d4a8a3c2ad06b1adfd646f78eb7b4f9ff76e
MiniCPM-V 2.6,QA0307,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,d52aae609d7d1e8546c8ea23597ad47f6da5c1fcd41900783088f404ee087e2e
MiniCPM-V 2.6,QA0308,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,77b148740b94b0261c587a11e3c817ef0167556fa68a5270026e4164ffc293f2
MiniCPM-V 2.6,QA0309,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,d240523c07c2491994eedf2e37360057673075bc0a81462d923c21a00a182f68
MiniCPM-V 2.6,QA0041,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,93ee49db07005df0572c3bd3bcba891c98ec2b53b7f8b29c11648d26983a6e76
MiniCPM-V 2.6,QA0042,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,7c62641553880dfa968f0df43c0013dd57f46d0b7bb45016ebe1e5096aa0e096
MiniCPM-V 2.6,QA0043,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,6d49d02e4e41cec68a35f927218316abd8bf60dfca7644cac41a311dd787c450
MiniCPM-V 2.6,QA0310,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,ec5ee132e1d21d97452819cfa493e1bf5712d5aa9ed7e45a7a52ea052715150a
MiniCPM-V 2.6,QA0311,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2d77a75d0b4e83a30d815c8b092b0e9bd0e718ff33669eacd7e7de1d010a1f1f
MiniCPM-V 2.6,QA0314,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,be8c60c64e281bb563b69239bfa154fa698be559375d007190228b386fd16c13
MiniCPM-V 2.6,QA0312,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,c3c454eec51938c5d22ed222f61808ed15c6aa1e186930edd6ffa62a0cfc93b8
MiniCPM-V 2.6,QA0313,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,f9787b67dc7af6b06f719f340629cae9b4e1f8ab91068366d3800430956a9028
MiniCPM-V 2.6,QA1039,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,e57633c77ce59836cb622904c2070bd6192c8e7a9ae956b1ef978cf1e1851acb
MiniCPM-V 2.6,QA1040,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2efc47d52293c92960c4fac2d860dc06aad88a180c1ce9e31e7425c87f663ff4
MiniCPM-V 2.6,QA1041,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,48903a6fe3b00331b7f57e980a588ea521aec9c44a6618519260b70b4c1577a0
MiniCPM-V 2.6,QA0315,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,6042af2ec12e8143066fb378b27b67e31644b0595f58ceba1e6c07456c8af05a
MiniCPM-V 2.6,QA0316,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,704df1ead35bfcc142c0482d63b70152eda14573cd6da168a4c062a354f9d7f4
MiniCPM-V 2.6,QA0317,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,a49fdc527a4d665ed33abe10b79301c163df2fe1d00f996c840d04d299ad9f1f
MiniCPM-V 2.6,QA1042,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,95ec4121accf438fd3f1fe013065d76c2385f912629a4adf4241eb8ff8ca42f8
MiniCPM-V 2.6,QA0318,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,222482a5e8442cf42e0f7dc2140b11f291686c6c0a71dc79d361f09a116b08ca
MiniCPM-V 2.6,QA0319,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2d79b9a1403b4423823324aa4ec8787f58ab2d4d4b1a8e0dc504fb90f9cab9d7
MiniCPM-V 2.6,QA0320,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,58728498e022d1e2c0ec225ac54fce0907f2e663926cf0480dad4979533c3421
MiniCPM-V 2.6,QA0321,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,c60e5393e030b9681373df318a072469933d8b4928dfa59902c459889cc28f68
MiniCPM-V 2.6,QA0044,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,5470bb87b28b230a0c1bf56a77484b2c6a7d162690044478763db29d2564b5c2
MiniCPM-V 2.6,QA0045,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,c7438af3798d7108e8d4f383f622ffc3d6704d5367fcf0cf0b776db5a55c616c
MiniCPM-V 2.6,QA0046,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,f13a1c9515e7af6cbd197a8918b3477f1bc78fce4c7530935a129c7350fe0e41
MiniCPM-V 2.6,QA1014,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,ac7163b0b2466ab1d42e1da31066cf88ceb26315c823c16dd920654706ac7595
MiniCPM-V 2.6,QA0322,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,9d0ff961121e7fc7ce720cb9c1bab67f9477a85a4e19ef5bada8f933260d6877
MiniCPM-V 2.6,QA0323,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,8e22f7adf968de47af34147c883790fa689ac0523cf399b9ee09bc64fdf5856b
MiniCPM-V 2.6,QA0324,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,882585d030a3ba0ee2e68f8a44452021483a61a16f641fdff074c6c3814ce52b
MiniCPM-V 2.6,QA0328,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,c930a5c68826ddad9576f23178809fab8329dc6d8ce6f3be50c86d5a4d3e8b92
MiniCPM-V 2.6,QA0325,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,34982f962ff6eef65e9f53b732de66d0b122ad8595b5653840c26ee72bf8e97a
MiniCPM-V 2.6,QA0326,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,326e0f72acaeb3f8678f5c49fe07118375ff188e7cee8e87aa03e1804ac23432
MiniCPM-V 2.6,QA0327,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,58c2597a7835a16e755709177694fa8667b415b7802dc2597badad674fb03806
MiniCPM-V 2.6,QA0329,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2f3435c003ef4ff88603b442c8ff2309b7b77d647f67d99853ca244072cb5d7d
MiniCPM-V 2.6,QA0330,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,84c38c22355819692b1fd59d9a5a87b3a0c84193644a3da6e611d2b41335af3d
MiniCPM-V 2.6,QA0331,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2aad8bd488ab98115e7ca0ef90952623c0182438697cb24650bcab7e676e5784
MiniCPM-V 2.6,QA0334,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,df023a2f274ba660d5e3e387b11822b000f0a9fc57d84464ae9ba958ec9e2efc
MiniCPM-V 2.6,QA0332,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,0be03c5a20e19b1d71a31df45846d9c9be0c4d0fbdde0312d308065d82a2e6c6
MiniCPM-V 2.6,QA0333,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,6bfccf096d60e77b251fc10dd76a2d050d6a84aa496f590ff8cc1960b472fed9
MiniCPM-V 2.6,QA0335,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,132a9a5c55a4a5eb3a0f4f7be364f0a0789ad22e5637c5695e84754d3e752a11
MiniCPM-V 2.6,QA0336,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,df4c38145666ba033a9d8ee4a1bcb8e1af1e3f2682ecd3944f5d1966ecd784b3
MiniCPM-V 2.6,QA0337,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,b823adcf1055b9795a5202cfd1e84c676207df19fb98acff4036e49a249a1fb9
MiniCPM-V 2.6,QA0338,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,cd8bf772db269651b1dd908cc0748cc629f28e5cb933a82e06c1ad526107311e
MiniCPM-V 2.6,QA0339,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,57f8f76de9f557992ae880fb98fb71093d6d7ef209748cc8a8a46ef7a2fc420c
MiniCPM-V 2.6,QA0340,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,dd72729bedecf800e75dea0970a7814e6baff05f262ca4d4393c4be905a9635f
MiniCPM-V 2.6,QA0343,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,4beac8d7a157f9680a3f9ebd3b2df1ae506cbf7b69a7d9a9306b01db9487ce9b
MiniCPM-V 2.6,QA0341,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,e58526167c849dfaeac39b0d292ec099364d2918697fc3d2333cc3b97ae622bb
MiniCPM-V 2.6,QA0342,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2ee8865a07ce1f4f7e5f4883f4070b262117f8af386570570a39ecea83f9f0fb
MiniCPM-V 2.6,QA0344,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,2a07366a60ba54c3fd8b853a63bb020f09968444d4069f0caf58b6cb367fb6a3
MiniCPM-V 2.6,QA0345,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,44ccac5194ceb0e3823e61119313e642dae569eb190f1ec9a1ab9cce576ad75e
MiniCPM-V 2.6,QA0346,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,bd529fc6999b7778f1beaef112b451a4c3211d77da7bfc0bf75c8a4757f2c22e
MiniCPM-V 2.6,QA0347,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,1f0e69033f5400c1ec4f93f26ded8ca5c23b4880c9bfdcfc5b4e0e58b80cb792
MiniCPM-V 2.6,QA1043,Unanswerable,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,fe694db1b146919c851472e2d2cb08d238f5bb58bf74270032cbb210c6f2eede
MiniCPM-V 2.6,QA0348,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,6fd3d302a42ad31ef9d46467a8c7eda1f3a8de2bdf863b0f5c46956c2dc52c9f
MiniCPM-V 2.6,QA0349,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,b4351a5bc0069058b6e21867bcf98360ead49c6740bbbaf07285b01c046fce0f
MiniCPM-V 2.6,QA0350,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,68fb9097cc5e411547485c469f60cd82866e461f052b419ea5055b0e0c0821b7
MiniCPM-V 2.6,QA0353,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,3260183f9bfb1d274b62c3172c4550c9956f0fd85db24bafe40daaf05441c11c
MiniCPM-V 2.6,QA0351,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,fec8e2924af58eb8f8eb8e9e5891a9e0f5628fc788fb204f442dc43e7cd4bf3b
MiniCPM-V 2.6,QA0352,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,16ef323ef338398084d2fe49a6e57a561b44db273cf3b671e19b7749f3cf3a1a
MiniCPM-V 2.6,QA0354,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,253e2187cfe61746cdfa96584522d050c4c57ad77963a461880e91c43676864a
MiniCPM-V 2.6,QA0355,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,3b2207183e025460bf786b50df27639a23f14c1ae623701ef1c6657de7785fd5
MiniCPM-V 2.6,QA0356,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,6371850a56634bfb6d7d26467e1b9d40a69f0f794ef3b9cd929ac07091ebfd1f
MiniCPM-V 2.6,QA0357,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,bf6e7aa0764e173303f59daf5df7db5607067f915bf8703c208e88b04eaff0c0
MiniCPM-V 2.6,QA0004,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,1e923685a384a1337de1c9235a226ca0d747920d4f0b1ea8fa9e25d69d0ff3b6
MiniCPM-V 2.6,QA0005,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,e04916ece41677160e6981120f6ac6b0906f4af936a199d4a9bcb6d607b369a0
MiniCPM-V 2.6,QA1007,Unanswerable,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,7c9ff0c6edaaf1c405d24e6debf2325d12d22b7f3acdb05d39dcb9eee087f013
MiniCPM-V 2.6,QA1008,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,6a069fc00cbf3485bb7a03d43aa2f923d8f758283675cb43c68368fe38523a20
MiniCPM-V 2.6,QA1009,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,d6f20027b09ad38e0706a30978fe963d47e4ceb9151daa259d8beb1523452a9f
MiniCPM-V 2.6,QA1010,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,56227aef8a59910aebd8710dedd10bea519496bed73e70c6a65e948596a9ce17
MiniCPM-V 2.6,QA0047,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,81e079274791ef5f1c24bed731bf534a83f5b689b37834aaf6d3b96e89fb3ce5
MiniCPM-V 2.6,QA0048,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,449e8206ac7c6c84cc3d3b40501cfb16f517cbdd5c5ada5c87c824274e7156fa
MiniCPM-V 2.6,QA0049,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,844e5ccb60d13b2eab2f77d499ccd3aa2989d64fd631778a1008599b42188ae6
MiniCPM-V 2.6,QA1044,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,bc8e664f0d6fbb8ebdc717a879edba405c0c573c2a38d22ca902e1a7ec4f514d
MiniCPM-V 2.6,QA0358,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,b37d445f17edcc41f33492a7b12d437c5459112069ec5fc4c14066955727fbb1
MiniCPM-V 2.6,QA0359,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,ad2e314e0c2f47f2db8d6a9d31b43ba72b9bb8ae520264af93ed2b08996813f3
MiniCPM-V 2.6,QA0360,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,921c13b337fcbbc84714b31d91f5199d7c5697e01722001215e4ff185dddac02
MiniCPM-V 2.6,QA0361,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,a46e579b01e1912ed2d355bfd100b9b1cc127dc7e9a53d56f6fb2cee7480624a
MiniCPM-V 2.6,QA0362,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-2.6/ordinary1190.json,20815f9599b931148cf0c55d5aa9cbd5fc2039e63c4d14af8c843f323a2847a0
MiniCPM-V 2.6,QA0363,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,0cd5198870349279914b278f5887a415238112e91fa2cec1e1cc53b3f211a893
MiniCPM-V 2.6,QA0364,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,5df504a97f8ac10c4983237c29187758e1699b3b05e786b56435d5d2cbe30a97
MiniCPM-V 2.6,QA1045,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,c175860525ac75ef2081e99326bb7208233d207db363076657257687ffb16bc5
MiniCPM-V 2.6,QA0365,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,e606303042e9227e77f5bb44195745700a4a05d63128e4a6a4245986f4096cb6
MiniCPM-V 2.6,QA0366,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,a258e8af638a399efd2237575d84e676baf0f46bb186b05d634afbdfddacdc67
MiniCPM-V 2.6,QA1046,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,5fd308abac5775f311c7af75a184365f5e45744ea39443447deed90a17bd872d
MiniCPM-V 2.6,QA1047,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,113c3f120f1c3546cac1a97e23109b5a847cfc16dad80cb8c8e77e958ec8e5e8
MiniCPM-V 2.6,QA0367,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,57775e0c80c131136d0ce4b6e8aab8e0cd919e81df426b99b9bfb890c53b2136
MiniCPM-V 2.6,QA1048,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,4b74cb52d2711691d0eca71e8b417d961f4f71254d9fcddf456e050e5dc34654
MiniCPM-V 2.6,QA0370,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,a226d9cc315c3f54d6127e1e75ea7337a1b2a9672db431b3b9fe4f989dc3e5c2
MiniCPM-V 2.6,QA0368,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,ad90e840f72f54374c233b1df600731b64a70dc6d5a57aa868ae4cb049af39f7
MiniCPM-V 2.6,QA0369,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,eb44cedfa197fd4cc1f96d733171bc280f57f879e36b6043939d485c91cd2986
MiniCPM-V 2.6,QA0371,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,1cd4226a11597e6f6ce648af1a821cfa96a7f65ad858af5c36dfa8c9326fd015
MiniCPM-V 2.6,QA0373,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,b27351280081dec54b68f3ff32a357b0e67df0d4e8816b8a23210ca4bd8f87fa
MiniCPM-V 2.6,QA0372,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,bb72f64e6ac3c88ca2ae8818213f1e686c59d294796792ba34eb070886375bb9
MiniCPM-V 2.6,QA0374,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,452e38e87c369e865fe5e27820b3b83ec372fc29075288383b86607c37b3d1ba
MiniCPM-V 2.6,QA1049,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,bbb6d8708a1484b892dac34c520856f5f715eecf5db0c7f1439ebf5357d6d078
MiniCPM-V 2.6,QA0375,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-2.6/ordinary1190.json,f5cc7b05d60d08f2db6aabdcd82c337bec79b1d38ead9ae028975c4c46eaf930
