qa_id,task,group,old_correct,new_correct,historical_cache_key,historical_input_differences
QA0218,General,identical_judge_inputs,True,True,857b8d1d7d296f30e7844569efdb7968bae89ed8ceef9dc158806ceba275e3da,
QA0219,General,identical_judge_inputs,False,False,847ecaf5d227e18ef3aa459898c0787b5a06d542375c17417c90cc8f8c92571d,
QA0220,General,identical_judge_inputs,True,True,ee296af37589fa5234274f4a755d6a7265a878f209cbf027495c70f536b2b690,
QA0221,General,identical_judge_inputs,False,False,ffa8fb0aeda0c2978d5d96532f29d23fdb18f39866e4741d2dfef47ca7d007fa,
QA0222,General,identical_judge_inputs,True,True,3e5d05500590d0117b62972a87808b27df64b9fbfe4cf2d458f539767f7e026d,
QA0223,General,identical_judge_inputs,True,True,72018b0c7d5522c1ca122dbc44131f5e882797984f2374b584c288825107c975,
QA0224,General,identical_judge_inputs,True,True,bbc9a1e63e67dbc935da9508449d3bf91ae8888d3ba62a609128ea275e6ade8a,
QA0225,General,identical_judge_inputs,False,False,ca45df984c1f8dcde1c70e8803639c8d7ba9f2264bf2c814b91fa36537f39bf6,
QA0226,General,identical_judge_inputs,True,True,f6bc72a201be1a5cd5e464cdf5913fa3520da6513eb1969751c75e5a945c3880,
QA0227,General,identical_judge_inputs,True,True,dd588f261bdb0f74e72400770656e47c2516d248441292f3b1c4bb67d751561f,
QA0228,General,identical_judge_inputs,True,True,38d021ef4fb68d34dc1e4bb0cf12c9c7f97bceb98282f52d21ec97bc51f0cffd,
QA0229,General,identical_judge_inputs,True,True,3deed1032a26a9b3ecda2d2b491583b749265d2b9b712fdda245d8764fe21f34,
QA0230,General,identical_judge_inputs,True,True,b3145eca2bbb52a2fa40e174af2a6ed2fdd62ada6161b83527bbf6eb2a3e513f,
QA0231,General,identical_judge_inputs,True,False,a95dfb28ddd4c89872415eae0cc1e036e3ae373104e0c1e3e8d322c6a870b2b5,
QA0232,General,identical_judge_inputs,True,True,2c67ae83e5d0246546b6bf8d6808bd9653f9787f240f20fec10513338cd1f166,
QA0233,General,identical_judge_inputs,True,True,bc28e4352b7291b8d6b936d5bd662b1739d1c47ed8cbd697009d880a64c32e73,
QA0234,General,identical_judge_inputs,False,False,ee2d7948090f4ea3fedc8d5a1e87bd69272189be36df5b3892bad0954d8f3dcd,
QA0235,General,identical_judge_inputs,True,True,be90eeac049cb22e81f3b65a71eb824cf119f2880147faa2805cbd00775b8ec1,
QA0236,General,identical_judge_inputs,True,True,0f1f6039603bfb7b88fc2e892fbd6896648d22886dc61fe1beed4e44a329b645,
QA0237,General,identical_judge_inputs,True,True,8033454f58e6a36ab67fbe49d4e8d839c7f0ded7060c7edcc68bcc3b82d77bbb,
QA0238,General,identical_judge_inputs,False,False,b4151cac2e6254ac7c0bbb1dc377dbffca7b6bda26dd703b06ffa6cfe440f24d,
QA0239,General,identical_judge_inputs,True,True,a759121dec5ba3219bdc7325acc638d0a771644e0d7639b99a17f1b9cdfd79e7,
QA0240,General,identical_judge_inputs,True,True,789a84f8b3150bd5b12718047c99531e7a273253be53e7a25def9feab80155b1,
QA0241,General,identical_judge_inputs,True,True,aa7a7a2386977cbc95cb4d486e0216352989a013688ec5726518bcaeddb4af82,
QA0242,General,identical_judge_inputs,False,False,92fbff7398774aba2de02994eb885579cc603ebdb845347f4de276316bad26c8,
QA0243,General,identical_judge_inputs,True,True,5d3a53f3691f0e81a0826a6d74a1ad065aa0e22923854b07b92c44bacb57aafa,
QA0244,General,identical_judge_inputs,True,True,7090f9d709b9ab97e34046575493f9b0e45c75b665cf1068413007b6fde1ebb0,
QA0245,General,identical_judge_inputs,True,True,051176ef2e4b000a6979deaca3109ea1fc4f4d266b0a4cfedddb012c0f297d52,
QA0246,General,identical_judge_inputs,True,True,c946e628d1a3c848e48395614ff2310144143e96611041b76c5153800e39247a,
QA0247,General,identical_judge_inputs,True,True,c44d204e62d5c3a9bb5f4cc732702f12e3bee0100e793d4c44a3b7d1390038e7,
QA0248,General,changed_judge_inputs,True,True,5d3c998f9c17aaffe39389183b2671cf217972864f88240757b62afb549e9fd5,reference
QA0249,General,technical_failure,False,False,5ff9973b82866afd05bfb3a320fd0889d85039394830f36a2c12bbfb85c2b728,
QA0250,General,technical_failure,False,False,a1c230d83eff85a4afd7bfc8cf1da98ad9493faef368592028255e9c2ec4cb54,
QA0251,General,identical_judge_inputs,True,True,f7c235cb339152ac601a347343836419fe86c0eb6bcf8a6051f66562d3a8aa37,
QA0252,General,changed_judge_inputs,True,False,5cac995ef4e27d1f66c8c725c40f038188af7e435c51e83d4ec5501c786b8335,reference
QA0253,General,identical_judge_inputs,True,True,c9ca25845c6a787b243ce9a9be4ab3b3671762c1d43c48f7874e102f5da0fcae,
QA0254,General,identical_judge_inputs,False,False,7bbbe2b597b55d5d477f15e0e89f67af12b74dbba7989be8ee9da21dde77b1da,
QA0255,General,identical_judge_inputs,True,True,265648fe9ed6bc686a00e7c98b80595216cd319fd03b1e4839452b717c169cff,
QA0256,General,identical_judge_inputs,False,False,384d7cf22703059e85e59eb80baca233692d8068951ce91069b8aeb32d0de8e1,
QA0257,General,identical_judge_inputs,True,True,c7eff5e6813da20761a6dc5675aa8949a9e81544e3ec05eeb5be247a3a75bf04,
QA0258,General,identical_judge_inputs,True,True,d423dd4c60412330873b135f8429879026f4b3bf08b6ccf510d2c1e0cb0c4ce5,
QA0259,General,identical_judge_inputs,True,True,16640eb1aad7b661e3c87be298c13f58891695bf6c0e78f4be0e7000430298d0,
QA0260,General,identical_judge_inputs,True,True,a74d3be489ced8072780be8bc1ee2a33778b07a261334def4d7f428818a0b5c7,
QA0261,General,identical_judge_inputs,True,True,e2b0a6a6e9f309aaad195a60edd0e5b3781013872fbf724e5e563e3f7f9f264c,
QA0262,General,identical_judge_inputs,False,False,f8f84a71767b49451984103346fc27eac20bcc35f84103364a392c8b8a5bcae9,
QA0263,General,identical_judge_inputs,False,False,3a1a102b75bd328ffc0ec8361975093dca7d53df013ed610bf7b2d2ebd6a34b8,
QA0264,General,identical_judge_inputs,True,True,0f6b837a8e26d119be70f2074af5ebb26afae8b0de781d71b4bf8db8531d4c03,
QA0265,General,identical_judge_inputs,True,True,9ac46e3a9bcaf24eb02feb8206836f00c3ec8661ae82109d1cdd2fbb3755d535,
QA0266,General,changed_judge_inputs,True,True,bb4c0e6aa3f783cae06241daa79c3357babc417f2763847d5114ab804f54c13e,reference
QA0267,General,identical_judge_inputs,False,False,95383b7a028d32773d8c35d026dd63bde0f7569677f46e12d17676bc3f611c3d,
QA0268,General,identical_judge_inputs,False,False,6bd4131e8d215b1b8ec902340666187c39baa4acc4b2674607cc1b41412a2dd7,
QA0269,General,identical_judge_inputs,True,True,3e756ca88ec7d3f5b05eb69788f2a5c36e18f67ca04f595d23e582e5cd4aad24,
QA0270,General,identical_judge_inputs,False,False,edeec3bdd105cc2524e6e9d2cd62eb1adea14007b6b129d68bf2386ebaa6e0d5,
QA0271,General,identical_judge_inputs,True,False,51debda1e43290ad4fe5fe602d0e971c4af932b40f6c1145a2b75e3fe4af4763,
QA0272,General,historical_judge_skipped,False,True,,
QA0273,General,identical_judge_inputs,True,True,f00da23404d4378753890c98af99d6b436a31efc3a861458f653d9d6c4938a02,
QA0274,General,identical_judge_inputs,True,True,16f3f97cd483d61d0a486343937979b5c757b8fec4e2c80bffe534f913419da7,
QA0275,General,identical_judge_inputs,True,True,07b9f33978122f48b1ec8b6a6e46893ea89528ca0ca4c6de8aa995f709eb0f46,
QA0276,General,identical_judge_inputs,True,True,b8a3679c00c23687e7072d32fb09b5eb307762cbbc2b9cfc570f960c0dba5812,
QA0277,General,identical_judge_inputs,True,True,400100f07d713891a9eb6946ab908add56dc56f2f9671a5344487403c240c986,
QA0278,General,identical_judge_inputs,True,True,ec8c3cad34bb59cef8884da4644bb626d8abeb32a72d94575ae1bf43d1ea90fb,
QA0279,General,identical_judge_inputs,True,True,9fcfda3ec943f24d0eb2234f7a3bd685abd292b7c18fdf51849740c90e914720,
QA0280,General,identical_judge_inputs,True,True,c0a1fd15c099aa661406d64d60dd71d5c47e211021293c18a982b0efce0f473e,
QA0281,General,identical_judge_inputs,False,False,d9314b94dfe293e075076f25f3ee1fc7ad6ecfdff78697c2186b7623519173f2,
QA0282,General,identical_judge_inputs,True,True,08ee881ac2eecba7c31cad44932ce4a00c6fc862e6fba5f7c24687a2e0c91216,
QA0283,General,identical_judge_inputs,True,True,8ad09b0ea06d9ff95c63db2b61ac3bd7fd6b8a13b33a8ed5323e55472414e21e,
QA0284,General,identical_judge_inputs,True,True,94edfe78c84619900b7d367a28f802b37e159ac323ee454dc439c5de4eb307fb,
QA0285,General,identical_judge_inputs,True,True,d4b141753c17ee16c64f7da39ef9d61679ca5f56a44590b5643502e1fe436751,
QA0286,General,identical_judge_inputs,True,True,6a223066033af06e0abee9102026705720ad2293594068ead03e6ee8c2b2b86e,
QA0287,General,identical_judge_inputs,True,True,c6b98cc8eb6fb719afe959b06202fd2fc19a28cca76527cabee47b40594bf3f4,
QA0288,General,identical_judge_inputs,True,True,4ca0f4c1e7a85888c7febef6090a2a75bec1b461a1c16b9d56712f5429fc087c,
QA0289,General,identical_judge_inputs,True,True,54038cb89faf897534df55fe0f26fe8d984dc984ed6c23e5e0120f04cb008948,
QA0290,General,identical_judge_inputs,True,True,baf8d6604238a2603ba23218dfff1a26f130d85e9149c428e13ba1c3ea4e8372,
QA0291,General,identical_judge_inputs,True,True,e21d12153e081dfc027d8d12f05c8b73c3c07cbdcff3c246d0a5eca72ec7b514,
QA0292,General,identical_judge_inputs,True,True,e363125019b23569a08b86805d736ead5cc618bc3d499c71249bc7adae0f81be,
QA0293,General,identical_judge_inputs,True,True,8ce36eec30db835f955426c17ec819231ddce0c4ea6bbbc487e8847f3f593613,
QA0294,General,identical_judge_inputs,True,True,b64b05273f1526d860ec263bb12f79ed99fa79b379c020441023bbbfd774cf6a,
QA0295,General,identical_judge_inputs,True,True,d76a7f0ffa186d33b45fd3fcc08ed6b0993f75d2ca526a33613f3dae84529a73,
QA0296,General,identical_judge_inputs,True,False,30f855b67db1b649e952ef26a3fc34035f4c9fdbb560544897142f677090013c,
QA0297,General,identical_judge_inputs,True,True,168b6ff04bb0f8e759306d0532ac19c6848eff5afa23eb0e8d27c77e612ea8c2,
QA0298,General,identical_judge_inputs,True,True,85daefd0c627d28e6c9ff6b11e891609f991130b38f38561797395a9df148061,
QA0299,General,identical_judge_inputs,False,False,e71ec84913f47c159e023387dbaa782b6ee813bd9fefe1b73253247e29fecf9e,
QA0300,General,identical_judge_inputs,True,True,5a258a02ac13530686c7e268d4fbf8ece2f132db0d5faa0be8288bdf62f08c12,
QA0301,General,identical_judge_inputs,True,True,c6f3b50fe7b2518c7279a4f08262caa444b78e61f33a145d82df3a894c4991e8,
QA0302,General,identical_judge_inputs,True,True,ed268ad88737d111690a9f19cc023802932268a0916a9aeaa9837b7f1d9bf479,
QA0303,General,identical_judge_inputs,False,False,54e7199622d3a9089521eaaad0416926d5c459438ebc692a96d731b7cd98dccb,
QA0304,General,identical_judge_inputs,True,True,33cff6c1c945c597d158bae77d03ffa9cf889d9387e2f1d7307d7f242eb35c19,
QA0305,General,identical_judge_inputs,True,True,23f372d020b4fa0d761d181216d9e3f90d0dfb7f2157b8db19eccbbbe6b3160f,
QA0306,General,identical_judge_inputs,True,True,752922eea42f4df6c8b53ea5f9623f45dde18ed268e952e98f01fff5b3d57b42,
QA0307,General,identical_judge_inputs,True,True,5f8fe9b63560f4a1b42e2d37bb75d65dff4abbb3f4eb07a3551646a616cc2efb,
QA0308,General,identical_judge_inputs,True,True,dab4de25f807317121232a687d35eb70d64dc2a9a7d0cec9d601ac60deffba31,
QA0309,General,identical_judge_inputs,True,True,cc0e6723897ef4d911df0ffaa14766a4047294823c0ff3a516bcc84c9b35ca5d,
QA0310,General,identical_judge_inputs,True,True,d81d20005c48aac44f362ffdccac21f623503980ba525592f5376c2eb5deeeab,
QA0311,General,identical_judge_inputs,True,True,dbcc82373d0e7754e63c59373cdf054c76037974f8cc8312bbe811a0bd2e1687,
QA0312,General,identical_judge_inputs,True,True,f2e09b01a377723200302fd85b87ed4290edebefcece72a66efe8c25a6270d3b,
QA0313,General,identical_judge_inputs,True,True,962d41049d00e1012136cb18bb34db3784eac92636386c41bb365a86a6850546,
QA0314,General,identical_judge_inputs,True,True,8780873a32d8161261ca3fc9b00567481fe65306ad08cc69e70c8cb3c8f7072a,
QA0315,General,identical_judge_inputs,True,True,aeee39b296643ed8f2e31961606723fc5969a478584e9bda6234898730abd89c,
QA0316,General,identical_judge_inputs,True,False,e979693bdd367fe44dd7697e340ab2b0a2fc71828a906147520d4a53291cde33,
QA0317,General,technical_failure,True,False,58d65163750fa324f6e29938d641be57e04c3ab8c62c3666065b8452754f6ee2,
QA0318,General,identical_judge_inputs,True,True,c2ffc9db0978d395dd260916fef2f8fa6980783ed0963b991b5a0087d82e253b,
QA0319,General,identical_judge_inputs,False,False,6ab1a3610d08f5a38baf3942e9ded65912e8b0fe3578db249273d482e1579013,
QA0320,General,identical_judge_inputs,True,True,400e8cb27847efe8928ed3f6268a6dae24be6b99660f004fb0f6beca768e0728,
QA0321,General,identical_judge_inputs,True,True,99d3855287aa5b8b00801a0dbb784139e573205518bb0736ae74d5af2fadf23e,
QA0322,General,identical_judge_inputs,True,True,ef51612cf35d3b6c4c5da29aa28ba0b1025d5897972478d0373113efaf8acbc0,
QA0323,General,identical_judge_inputs,True,True,d9f18bfc9923a6bbe2c4321736bf46b8569fac52976b586d8b9639417005702a,
QA0324,General,identical_judge_inputs,True,True,1d8ad150b8a30fcfac6830acca3b8af0b30532cc695add1b5ffced46fba9b130,
QA0325,General,identical_judge_inputs,True,True,9bab92f0f5d6699a128257123e2fa8a408c55b230a6ade3484bc7e52b991e2eb,
QA0326,General,identical_judge_inputs,False,False,8cbe7ae1bd3c09ec985f3065367ab7929b4bf83d3f9fb5de9882bf879a3c3bd4,
QA0327,General,changed_judge_inputs,True,False,5295c01b1d2a94cf274f5aeb4e100884e32a15faf6e1879e5d369dbe9528378d,prediction
QA0328,General,illegal,False,False,10c501ccacfce3d04f2199bb9429699b10187f10ded0fd669f426009a966f9cd,
QA0329,General,identical_judge_inputs,True,True,3a90d090abad8135243266d5f0514b9391d0d5790f2394d6b0cf92267dba23df,
QA0330,General,identical_judge_inputs,True,False,64570e39b31c66a75b0462f1123e4817aeab32dcc0860d256859d6113eb8841e,
QA0331,General,identical_judge_inputs,True,True,3f4912069e8d8ce1d66e0cc907fe8dd4689ba5573ef9aa1d02c097915a7ec3fa,
QA0332,General,identical_judge_inputs,True,True,a6fd5cce50f67400a0c38a20bca55087e8931df23cbdfc0a43f131fca24486ee,
QA0333,General,identical_judge_inputs,True,True,1ccec9ca99debd9a2a610ea1a4c8527c0796d9958fa45b2e812c555d9402f9a4,
QA0334,General,identical_judge_inputs,True,True,b483159754771e0af366f7d01aebf47557078de0320f3b06f38c44726f318699,
QA0335,General,identical_judge_inputs,True,True,6a6b9a0f6388195dd35e476265572bc646987b1c98724309d58d56d2f39ffbfe,
QA0336,General,identical_judge_inputs,True,True,897af6df3eb696f3b1031c29547d35073ea840116bd7733dda59ae5e53626fe2,
QA0337,General,identical_judge_inputs,True,True,75d186b7dc0856fa93b10b5e2791eae1131c81c65236773103614fa8e36e59d2,
QA0338,General,identical_judge_inputs,True,True,892345c09130a4d561dc6c2bdc320281e05fe886df1d59e621558a7543a3d4cb,
QA0339,General,identical_judge_inputs,True,True,282f1ab236fd62defe741c58587a5cba24d5a299667eab0f45854636bd568fba,
QA0340,General,identical_judge_inputs,True,True,41bd573558876c68a798652b7d1067f479d2918f91144dbe74aaffd4abf76f4e,
QA0341,General,identical_judge_inputs,True,True,f021eec379ce90f4c94f8e45cbaa7d56418dcb302e252585bf0dfb106f640aaf,
QA0342,General,identical_judge_inputs,True,True,bffb18e8e158c8387230c2a3abfb3795c491928940411d51902d787dcf4252e4,
QA0343,General,identical_judge_inputs,False,False,fe12d353ae885b69a86dfa35e5dc339f0ee6a66e0d4fd28c8abf2752e7b645b6,
QA0344,General,identical_judge_inputs,True,True,12428caa77559787d7a2fd174a622478e3bf5c78b136016e151c8380a5b49de6,
QA0345,General,technical_failure,True,False,b5eb992737d7c0adfccbfd8cc9b7894b435bf56e416f93315ff41535002c1642,
QA0346,General,technical_failure,False,False,4a3de0d2d5294923f6cd215e3f895043bdd119a7df574a892910be72cddb734b,
QA0347,General,identical_judge_inputs,True,True,49f3b258f8fce4c97ddb152838a18afcd7feb6d4978993a736bf7d70b01f589c,
QA0348,General,identical_judge_inputs,True,True,086daeb418c5b473c1775ab4fefc90077db958a7d02a288bd6e20a8bdf1d883d,
QA0349,General,identical_judge_inputs,False,False,e67790039901b4e8b7648a0e3b86fa87e924cd1cacbabfe7bb364e02199b8ee8,
QA0350,General,identical_judge_inputs,True,True,e2eac3539ecd6ed45694b6208963e66747be438585aa23d95e4f20bf3e5af042,
QA0351,General,identical_judge_inputs,False,False,40f8373132617c59a2e23f98327c8f7e80092a3fc5cb934f72aa41274368b0d6,
QA0352,General,identical_judge_inputs,True,True,d78826d7d7376f9f033eb66dbad97ca6e087a2a7042a4dc39029c26f5a4c8d29,
QA0353,General,identical_judge_inputs,True,True,a7451047846c26f48da624d28d019743b2bfddde164bfd2ad88528896ba14c89,
QA0354,General,identical_judge_inputs,True,True,c4d3bac6b155cf08afd3d4a805ef3b93b75cf3e35ee585f276e0aea37b2ed7b0,
QA0355,General,identical_judge_inputs,True,True,ed20688393538e6e613b08407a33b7d3844424f12e82625c0adc382cf9a02425,
QA0356,General,identical_judge_inputs,True,True,f26d076dcf421d5dda0c00fc4a31dd7abaedf3172c0186a468df78d4ea0396d4,
QA0357,General,identical_judge_inputs,True,True,269dc579bba5cca5efdede80d7e33aaee0c2420983572463c53c0d26a3dda9cb,
QA0358,General,identical_judge_inputs,True,True,a6673cd9c7cd8dce3561107642c3f5140d240db8fbd8d77606bd2f0d629f8171,
QA0359,General,identical_judge_inputs,True,True,a5e13bde634275410218007ddb7c635aec448055eaea58955c6c5bd80e4f0bb4,
QA0360,General,identical_judge_inputs,True,True,000ef8c361c1c534a0df9ccf2bfab3ac8106f67a75171cddf3163873ff1762b1,
QA0361,General,technical_failure,True,False,3aca8e5a2d8f183515b3c75221dc30046704ec8ba841a156597a0d4d4b3613e8,
QA0362,General,identical_judge_inputs,True,True,c5eb50fb2d187fd1d5685365cfe38e88e53b9c953d60e61d54f9e47034421deb,
QA0363,General,identical_judge_inputs,True,True,c040858ac8cc268b8759a057f6bcf111170f563adbbe1201b4babbb3453fc79b,
QA0364,General,identical_judge_inputs,True,True,d3a1fbe654c1c0dc9bb4b5f4cce36c23654a8314fc1836147e791072fdd3c236,
QA0365,General,technical_failure,True,False,9c76c666348b7c86668c3f2367146546326b1fe8e5874b17316955d048a55b19,
QA0366,General,identical_judge_inputs,True,True,6ac2ab6255b8eee8a666c50e6cbfa98573cf275f49801d4ee56f8f08b555ccb6,
QA0367,General,identical_judge_inputs,True,True,c0b8a734c79cac1884a2e266c865c64e0ac52b68faebd54a9b7b7e6e1c0382e8,
QA0368,General,identical_judge_inputs,True,True,22b0132cf783844aa6f644036c237749c9db413dd18fb1585d849d7b7e422c4f,
QA0369,General,identical_judge_inputs,True,True,ad9d73df48f1cead213c2bacf110f561366b6bc72354f7d6d59645a56d4d3e30,
QA0370,General,technical_failure,True,False,c0a7e524868ce3bfdfbea54879613bc15760955b2aeba6ee6468867f7377e93d,
QA0371,General,illegal,True,False,a8035eb565b880d639c871e25987d6d898f05581c7077f3798393169d06b6b4a,
QA0372,General,technical_failure,False,False,b6dfaf424bb1c2967583a9ade1b7d395ed5239ce80f6d9fff5ee62d472718712,
QA0373,General,identical_judge_inputs,True,True,f1a6c4e20da6b1fc614a8e7c18bf5dbd7cc5fa7ce35b03b73b66915eca580194,
QA0374,General,technical_failure,True,False,5a2ce7ff76bec47ccfa755ed525a3e8c8a6ccf082167f907dc9a5f05268e4288,
QA0375,General,identical_judge_inputs,True,True,acb52e9233e791dcf8b6c52598f936939fdc4794d3c55fed2f7791e5e0322438,
QA0376,General,identical_judge_inputs,True,True,fd7b02ea98b1dad9a119183289a9cc88aac7fed50a40ae674403b807f7870e29,
QA0377,General,changed_judge_inputs,True,True,d881d11cd7d56784f4417f4ac48bf199bfc733e78429f0908b096a542d3309ff,reference
QA0378,General,identical_judge_inputs,True,True,903fb00890241226329e46ef555d0a003170f9c9ca97f7157ec9407238f015b6,
QA0379,General,identical_judge_inputs,True,True,fe23262ea64e4755125d48c90d3580b213a2e35c9651791f8022a68e6190bb85,
QA0380,General,identical_judge_inputs,True,True,17902ebe8b98d4161609a28ccaabb960ac5ee9be137da3a2388d75de30ef00ee,
QA0381,General,identical_judge_inputs,True,True,746242590f64f661cdfa711d11c780c586d14cff309fb6c5dd01422064eed2cc,
QA0382,General,identical_judge_inputs,True,True,f70cb79974f084b3c7fc37193150d257db0ada2fee0efa74cc962384a276de86,
QA0383,General,identical_judge_inputs,True,True,7304bf7b56d5e937bf041249b448fc10c4f2da1940f3081a9d1130f43b8b9d47,
QA0384,General,identical_judge_inputs,True,False,e320db130313feb0c73ee26237a589b7a3e0392a63e22b7ce64c80656f46f2e5,
QA0385,General,identical_judge_inputs,True,True,20c4d8b23848947fe76f385b4dee31e79facbef5f7d5e9bda6afd2dd20c10fa4,
QA0386,General,changed_judge_inputs,True,True,0a52399f022ef5662dff7fda48795244f8f9adf83fe5fc43fc408484a8dc9e87,reference
QA0387,General,identical_judge_inputs,True,True,46a4e6e0f1f205256a1b6ca7e73ebb09cc8c11a6268ec44a6fcf04632c4d2f27,
QA0388,General,identical_judge_inputs,True,True,f9c0cce0a2217fc929dce8f6796082195265ab365ea71759cbb335e459c3167e,
QA0389,General,identical_judge_inputs,True,True,7884c22efb433c79385206386dc55af91f2f14afe0820284b48a4fcc6143834e,
QA0390,General,identical_judge_inputs,True,True,34aed068606138b22aaf2f5b3e2d42e6c59ecc51ac47467960875000aaf6dd5b,
QA0391,General,identical_judge_inputs,True,True,5cc5135c6a6487e1121f4784e17a4e0340305a8f530e2dcabb57d76e0f208b85,
QA0392,General,identical_judge_inputs,True,True,0290650384db5c23f655b4bbaeb0c331dc5024195f5184cf7cc3d780531235f6,
QA0393,General,illegal,True,False,ca3423fd32210e87f3f63ef7cf17f71e73e1485f96cd0efb572a8138fcfe9004,
QA0394,General,identical_judge_inputs,True,True,5ff7c334fee1b1d239518d6dcd7ac1cfa05df54a4ed2f913005df52effee09eb,
QA0395,General,identical_judge_inputs,True,True,7f41f6353e6f361d234fd31c5aff3424f58e3b4a88615f597e8be8a7a44296aa,
